GeneID,GO
Lsat_1_v5_gn_0_29701,GO:0008864
Lsat_1_v5_gn_0_29701,GO:0009058
Lsat_1_v5_gn_0_29701,GO:0016742
Lsat_1_v5_gn_0_29720,GO:0020037
Lsat_1_v5_gn_0_29760,GO:0003677
Lsat_1_v5_gn_0_29760,GO:0005634
Lsat_1_v5_gn_0_29780,GO:0004864
Lsat_1_v5_gn_0_29780,GO:0009966
Lsat_1_v5_gn_0_29780,GO:0043666
Lsat_1_v5_gn_0_2980,GO:0006952
Lsat_1_v5_gn_0_2980,GO:0043531
Lsat_1_v5_gn_0_29921,GO:0004672
Lsat_1_v5_gn_0_29921,GO:0005524
Lsat_1_v5_gn_0_29921,GO:0006468
Lsat_1_v5_gn_0_300,GO:0003700
Lsat_1_v5_gn_0_300,GO:0006355
Lsat_1_v5_gn_0_30380,GO:0016614
Lsat_1_v5_gn_0_30380,GO:0050660
Lsat_1_v5_gn_0_30380,GO:0055114
Lsat_1_v5_gn_0_3061,GO:0003700
Lsat_1_v5_gn_0_3061,GO:0006355
Lsat_1_v5_gn_0_3061,GO:0043565
Lsat_1_v5_gn_0_30740,GO:0009055
Lsat_1_v5_gn_0_30740,GO:0051536
Lsat_1_v5_gn_0_30781,GO:0043461
Lsat_1_v5_gn_0_30940,GO:0003676
Lsat_1_v5_gn_0_30981,GO:0006952
Lsat_1_v5_gn_0_30981,GO:0043531
Lsat_1_v5_gn_0_3100,GO:0003735
Lsat_1_v5_gn_0_3100,GO:0005622
Lsat_1_v5_gn_0_3100,GO:0005840
Lsat_1_v5_gn_0_3100,GO:0006412
Lsat_1_v5_gn_0_31381,GO:0005634
Lsat_1_v5_gn_0_31381,GO:0006355
Lsat_1_v5_gn_0_31600,GO:0005524
Lsat_1_v5_gn_0_31600,GO:0044267
Lsat_1_v5_gn_0_31780,GO:0003924
Lsat_1_v5_gn_0_31780,GO:0005525
Lsat_1_v5_gn_0_31780,GO:0005622
Lsat_1_v5_gn_0_31780,GO:0006184
Lsat_1_v5_gn_0_31780,GO:0006886
Lsat_1_v5_gn_0_31780,GO:0006913
Lsat_1_v5_gn_0_31780,GO:0007165
Lsat_1_v5_gn_0_31780,GO:0007264
Lsat_1_v5_gn_0_31780,GO:0015031
Lsat_1_v5_gn_0_31780,GO:0016020
Lsat_1_v5_gn_0_31860,GO:0006952
Lsat_1_v5_gn_0_31860,GO:0009607
Lsat_1_v5_gn_0_31960,GO:0003723
Lsat_1_v5_gn_0_31980,GO:0005515
Lsat_1_v5_gn_0_320,GO:0016787
Lsat_1_v5_gn_0_3201,GO:0005524
Lsat_1_v5_gn_0_3201,GO:0016887
Lsat_1_v5_gn_0_32021,GO:0005524
Lsat_1_v5_gn_0_32180,GO:0003677
Lsat_1_v5_gn_0_32180,GO:0006355
Lsat_1_v5_gn_0_32260,GO:0005643
Lsat_1_v5_gn_0_32260,GO:0016973
Lsat_1_v5_gn_0_32360,GO:0005524
Lsat_1_v5_gn_0_32400,GO:0005515
Lsat_1_v5_gn_0_32461,GO:0004797
Lsat_1_v5_gn_0_32461,GO:0005524
Lsat_1_v5_gn_0_32500,GO:0004185
Lsat_1_v5_gn_0_32500,GO:0006508
Lsat_1_v5_gn_0_3280,GO:0000166
Lsat_1_v5_gn_0_3280,GO:0004812
Lsat_1_v5_gn_0_3280,GO:0004832
Lsat_1_v5_gn_0_3280,GO:0005524
Lsat_1_v5_gn_0_3280,GO:0005737
Lsat_1_v5_gn_0_3280,GO:0006418
Lsat_1_v5_gn_0_3280,GO:0006438
Lsat_1_v5_gn_0_32861,GO:0016787
Lsat_1_v5_gn_0_32861,GO:0046080
Lsat_1_v5_gn_0_32880,GO:0004672
Lsat_1_v5_gn_0_32880,GO:0005524
Lsat_1_v5_gn_0_32880,GO:0006468
Lsat_1_v5_gn_0_32940,GO:0005506
Lsat_1_v5_gn_0_32940,GO:0009055
Lsat_1_v5_gn_0_32940,GO:0016705
Lsat_1_v5_gn_0_32940,GO:0020037
Lsat_1_v5_gn_0_32940,GO:0055114
Lsat_1_v5_gn_0_32960,GO:0005506
Lsat_1_v5_gn_0_32960,GO:0009055
Lsat_1_v5_gn_0_32960,GO:0016705
Lsat_1_v5_gn_0_32960,GO:0020037
Lsat_1_v5_gn_0_32960,GO:0055114
Lsat_1_v5_gn_0_32980,GO:0003676
Lsat_1_v5_gn_0_32980,GO:0004386
Lsat_1_v5_gn_0_32980,GO:0005524
Lsat_1_v5_gn_0_33020,GO:0016620
Lsat_1_v5_gn_0_33020,GO:0055114
Lsat_1_v5_gn_0_33100,GO:0004672
Lsat_1_v5_gn_0_33100,GO:0005524
Lsat_1_v5_gn_0_33100,GO:0006468
Lsat_1_v5_gn_0_33621,GO:0003682
Lsat_1_v5_gn_0_33621,GO:0005634
Lsat_1_v5_gn_0_33621,GO:0006281
Lsat_1_v5_gn_0_33621,GO:0006338
Lsat_1_v5_gn_0_33621,GO:0035267
Lsat_1_v5_gn_0_33621,GO:0043967
Lsat_1_v5_gn_0_33621,GO:0043968
Lsat_1_v5_gn_0_33621,GO:0045892
Lsat_1_v5_gn_0_33640,GO:0008152
Lsat_1_v5_gn_0_33640,GO:0016597
Lsat_1_v5_gn_0_33780,GO:0047134
Lsat_1_v5_gn_0_33780,GO:0055114
Lsat_1_v5_gn_0_34000,GO:0004672
Lsat_1_v5_gn_0_34000,GO:0005524
Lsat_1_v5_gn_0_34000,GO:0006468
Lsat_1_v5_gn_0_3441,GO:0009055
Lsat_1_v5_gn_0_3441,GO:0015035
Lsat_1_v5_gn_0_3441,GO:0045454
Lsat_1_v5_gn_0_34441,GO:0005198
Lsat_1_v5_gn_0_34441,GO:0005515
Lsat_1_v5_gn_0_34441,GO:0006886
Lsat_1_v5_gn_0_34441,GO:0016192
Lsat_1_v5_gn_0_34441,GO:0030117
Lsat_1_v5_gn_0_34441,GO:0030126
Lsat_1_v5_gn_0_34560,GO:0003677
Lsat_1_v5_gn_0_34560,GO:0006355
Lsat_1_v5_gn_0_34660,GO:0000151
Lsat_1_v5_gn_0_34660,GO:0004842
Lsat_1_v5_gn_0_34660,GO:0005515
Lsat_1_v5_gn_0_34660,GO:0016567
Lsat_1_v5_gn_0_34680,GO:0000079
Lsat_1_v5_gn_0_34680,GO:0006355
Lsat_1_v5_gn_0_34680,GO:0019901
Lsat_1_v5_gn_0_35040,GO:0016651
Lsat_1_v5_gn_0_35040,GO:0042773
Lsat_1_v5_gn_0_35040,GO:0055114
Lsat_1_v5_gn_0_35060,GO:0000276
Lsat_1_v5_gn_0_35060,GO:0015078
Lsat_1_v5_gn_0_35060,GO:0015986
Lsat_1_v5_gn_0_3521,GO:0000145
Lsat_1_v5_gn_0_3521,GO:0006887
Lsat_1_v5_gn_0_35421,GO:0005515
Lsat_1_v5_gn_0_35501,GO:0012511
Lsat_1_v5_gn_0_35501,GO:0016021
Lsat_1_v5_gn_0_35680,GO:0005737
Lsat_1_v5_gn_0_35680,GO:0006629
Lsat_1_v5_gn_0_35680,GO:0016021
Lsat_1_v5_gn_0_35680,GO:0016627
Lsat_1_v5_gn_0_35700,GO:0003774
Lsat_1_v5_gn_0_35700,GO:0005524
Lsat_1_v5_gn_0_35700,GO:0016459
Lsat_1_v5_gn_0_360,GO:0004672
Lsat_1_v5_gn_0_360,GO:0005524
Lsat_1_v5_gn_0_360,GO:0006468
Lsat_1_v5_gn_0_36001,GO:0004672
Lsat_1_v5_gn_0_36001,GO:0006468
Lsat_1_v5_gn_0_36301,GO:0004143
Lsat_1_v5_gn_0_36301,GO:0007205
Lsat_1_v5_gn_0_36361,GO:0003677
Lsat_1_v5_gn_0_36361,GO:0046983
Lsat_1_v5_gn_0_36540,GO:0004672
Lsat_1_v5_gn_0_36540,GO:0005524
Lsat_1_v5_gn_0_36540,GO:0006468
Lsat_1_v5_gn_0_3661,GO:0005515
Lsat_1_v5_gn_0_3661,GO:0008270
Lsat_1_v5_gn_0_36661,GO:0004553
Lsat_1_v5_gn_0_36661,GO:0005975
Lsat_1_v5_gn_0_36780,GO:0003682
Lsat_1_v5_gn_0_36841,GO:0005515
Lsat_1_v5_gn_0_36841,GO:0008270
Lsat_1_v5_gn_0_36880,GO:0008168
Lsat_1_v5_gn_0_37081,GO:0003755
Lsat_1_v5_gn_0_37081,GO:0006457
Lsat_1_v5_gn_0_37161,GO:0016021
Lsat_1_v5_gn_0_37201,GO:0004650
Lsat_1_v5_gn_0_37201,GO:0005975
Lsat_1_v5_gn_0_37240,GO:0047134
Lsat_1_v5_gn_0_37240,GO:0055114
Lsat_1_v5_gn_0_37261,GO:0005634
Lsat_1_v5_gn_0_37300,GO:0006952
Lsat_1_v5_gn_0_37300,GO:0043531
Lsat_1_v5_gn_0_37340,GO:0004672
Lsat_1_v5_gn_0_37340,GO:0005524
Lsat_1_v5_gn_0_37340,GO:0006468
Lsat_1_v5_gn_0_37340,GO:0009055
Lsat_1_v5_gn_0_37340,GO:0015035
Lsat_1_v5_gn_0_37340,GO:0045454
Lsat_1_v5_gn_0_37361,GO:0004674
Lsat_1_v5_gn_0_37361,GO:0005509
Lsat_1_v5_gn_0_37361,GO:0016021
Lsat_1_v5_gn_0_37361,GO:0030247
Lsat_1_v5_gn_0_37380,GO:0005515
Lsat_1_v5_gn_0_37380,GO:0005622
Lsat_1_v5_gn_0_37380,GO:0008270
Lsat_1_v5_gn_0_37460,GO:0000786
Lsat_1_v5_gn_0_37460,GO:0003677
Lsat_1_v5_gn_0_37460,GO:0005634
Lsat_1_v5_gn_0_37460,GO:0006334
Lsat_1_v5_gn_0_37521,GO:0004221
Lsat_1_v5_gn_0_37521,GO:0006511
Lsat_1_v5_gn_0_37660,GO:0003677
Lsat_1_v5_gn_0_37660,GO:0006355
Lsat_1_v5_gn_0_37700,GO:0003676
Lsat_1_v5_gn_0_37721,GO:0000786
Lsat_1_v5_gn_0_37721,GO:0003677
Lsat_1_v5_gn_0_37721,GO:0005634
Lsat_1_v5_gn_0_37721,GO:0006334
Lsat_1_v5_gn_0_37780,GO:0003735
Lsat_1_v5_gn_0_37780,GO:0005622
Lsat_1_v5_gn_0_37780,GO:0005840
Lsat_1_v5_gn_0_37780,GO:0006412
Lsat_1_v5_gn_0_37861,GO:0004252
Lsat_1_v5_gn_0_37861,GO:0005622
Lsat_1_v5_gn_0_37861,GO:0008270
Lsat_1_v5_gn_0_37861,GO:0016021
Lsat_1_v5_gn_0_380,GO:0004672
Lsat_1_v5_gn_0_380,GO:0005524
Lsat_1_v5_gn_0_380,GO:0006468
Lsat_1_v5_gn_0_38040,GO:0003735
Lsat_1_v5_gn_0_38040,GO:0005622
Lsat_1_v5_gn_0_38040,GO:0005840
Lsat_1_v5_gn_0_38040,GO:0006412
Lsat_1_v5_gn_0_38040,GO:0019843
Lsat_1_v5_gn_0_38060,GO:0005524
Lsat_1_v5_gn_0_38060,GO:0015991
Lsat_1_v5_gn_0_38060,GO:0015992
Lsat_1_v5_gn_0_38060,GO:0016820
Lsat_1_v5_gn_0_38060,GO:0033178
Lsat_1_v5_gn_0_38060,GO:0046034
Lsat_1_v5_gn_0_38180,GO:0008137
Lsat_1_v5_gn_0_38180,GO:0042773
Lsat_1_v5_gn_0_38180,GO:0055114
Lsat_1_v5_gn_0_38241,GO:0003677
Lsat_1_v5_gn_0_38241,GO:0003899
Lsat_1_v5_gn_0_38241,GO:0006351
Lsat_1_v5_gn_0_38241,GO:0032549
Lsat_1_v5_gn_0_38780,GO:0004185
Lsat_1_v5_gn_0_38780,GO:0006508
Lsat_1_v5_gn_0_38960,GO:0003824
Lsat_1_v5_gn_0_38960,GO:0044237
Lsat_1_v5_gn_0_38960,GO:0050662
Lsat_1_v5_gn_0_38980,GO:0003854
Lsat_1_v5_gn_0_38980,GO:0006694
Lsat_1_v5_gn_0_38980,GO:0016616
Lsat_1_v5_gn_0_38980,GO:0055114
Lsat_1_v5_gn_0_39001,GO:0030001
Lsat_1_v5_gn_0_39001,GO:0046872
Lsat_1_v5_gn_0_39101,GO:0005515
Lsat_1_v5_gn_0_39101,GO:0007165
Lsat_1_v5_gn_0_39180,GO:0015031
Lsat_1_v5_gn_0_39201,GO:0030001
Lsat_1_v5_gn_0_39201,GO:0046872
Lsat_1_v5_gn_0_39260,GO:0003676
Lsat_1_v5_gn_0_39260,GO:0008270
Lsat_1_v5_gn_0_39281,GO:0003682
Lsat_1_v5_gn_0_39301,GO:0004553
Lsat_1_v5_gn_0_39301,GO:0005975
Lsat_1_v5_gn_0_39321,GO:0004185
Lsat_1_v5_gn_0_39321,GO:0006508
Lsat_1_v5_gn_0_39480,GO:0003924
Lsat_1_v5_gn_0_39480,GO:0005515
Lsat_1_v5_gn_0_39480,GO:0005525
Lsat_1_v5_gn_0_39500,GO:0008152
Lsat_1_v5_gn_0_39500,GO:0016491
Lsat_1_v5_gn_0_39820,GO:0005515
Lsat_1_v5_gn_0_40001,GO:0006629
Lsat_1_v5_gn_0_40001,GO:0016717
Lsat_1_v5_gn_0_40001,GO:0055114
Lsat_1_v5_gn_0_401,GO:0004672
Lsat_1_v5_gn_0_401,GO:0005524
Lsat_1_v5_gn_0_401,GO:0006468
Lsat_1_v5_gn_0_40241,GO:0016787
Lsat_1_v5_gn_0_40341,GO:0003682
Lsat_1_v5_gn_0_40440,GO:0003735
Lsat_1_v5_gn_0_40440,GO:0005622
Lsat_1_v5_gn_0_40440,GO:0005840
Lsat_1_v5_gn_0_40440,GO:0006412
Lsat_1_v5_gn_0_40461,GO:0006508
Lsat_1_v5_gn_0_40461,GO:0008234
Lsat_1_v5_gn_0_40540,GO:0016620
Lsat_1_v5_gn_0_40540,GO:0055114
Lsat_1_v5_gn_0_40560,GO:0016020
Lsat_1_v5_gn_0_40560,GO:0016021
Lsat_1_v5_gn_0_40560,GO:0022857
Lsat_1_v5_gn_0_40560,GO:0022891
Lsat_1_v5_gn_0_40560,GO:0055085
Lsat_1_v5_gn_0_40601,GO:0008270
Lsat_1_v5_gn_0_4061,GO:0005634
Lsat_1_v5_gn_0_4121,GO:0005515
Lsat_1_v5_gn_0_41301,GO:0005515
Lsat_1_v5_gn_0_41301,GO:0006952
Lsat_1_v5_gn_0_41301,GO:0007165
Lsat_1_v5_gn_0_41301,GO:0043531
Lsat_1_v5_gn_0_4140,GO:0003676
Lsat_1_v5_gn_0_4140,GO:0003723
Lsat_1_v5_gn_0_41560,GO:0003735
Lsat_1_v5_gn_0_41560,GO:0005622
Lsat_1_v5_gn_0_41560,GO:0005840
Lsat_1_v5_gn_0_41560,GO:0006412
Lsat_1_v5_gn_0_41580,GO:0003735
Lsat_1_v5_gn_0_41580,GO:0005840
Lsat_1_v5_gn_0_41580,GO:0006412
Lsat_1_v5_gn_0_41580,GO:0015934
Lsat_1_v5_gn_0_41580,GO:0019843
Lsat_1_v5_gn_0_41600,GO:0003677
Lsat_1_v5_gn_0_41600,GO:0003723
Lsat_1_v5_gn_0_41600,GO:0003735
Lsat_1_v5_gn_0_41600,GO:0003743
Lsat_1_v5_gn_0_41600,GO:0003899
Lsat_1_v5_gn_0_41600,GO:0005622
Lsat_1_v5_gn_0_41600,GO:0005840
Lsat_1_v5_gn_0_41600,GO:0006351
Lsat_1_v5_gn_0_41600,GO:0006412
Lsat_1_v5_gn_0_41600,GO:0006413
Lsat_1_v5_gn_0_41600,GO:0046983
Lsat_1_v5_gn_0_4161,GO:0008270
Lsat_1_v5_gn_0_41681,GO:0003700
Lsat_1_v5_gn_0_41681,GO:0006355
Lsat_1_v5_gn_0_4181,GO:0004144
Lsat_1_v5_gn_0_4181,GO:0045017
Lsat_1_v5_gn_0_41940,GO:0008762
Lsat_1_v5_gn_0_41940,GO:0016491
Lsat_1_v5_gn_0_41940,GO:0050660
Lsat_1_v5_gn_0_41940,GO:0055114
Lsat_1_v5_gn_0_420,GO:0005506
Lsat_1_v5_gn_0_420,GO:0009055
Lsat_1_v5_gn_0_420,GO:0016705
Lsat_1_v5_gn_0_420,GO:0020037
Lsat_1_v5_gn_0_420,GO:0055114
Lsat_1_v5_gn_0_4201,GO:0008478
Lsat_1_v5_gn_0_4201,GO:0009443
Lsat_1_v5_gn_0_42020,GO:0015031
Lsat_1_v5_gn_0_4221,GO:0003735
Lsat_1_v5_gn_0_4221,GO:0005622
Lsat_1_v5_gn_0_4221,GO:0005840
Lsat_1_v5_gn_0_4221,GO:0006412
Lsat_1_v5_gn_0_42241,GO:0005515
Lsat_1_v5_gn_0_42421,GO:0007094
Lsat_1_v5_gn_0_42440,GO:0046872
Lsat_1_v5_gn_0_42660,GO:0000166
Lsat_1_v5_gn_0_42660,GO:0005524
Lsat_1_v5_gn_0_42660,GO:0006810
Lsat_1_v5_gn_0_42660,GO:0016021
Lsat_1_v5_gn_0_42660,GO:0016887
Lsat_1_v5_gn_0_42660,GO:0017111
Lsat_1_v5_gn_0_42660,GO:0042626
Lsat_1_v5_gn_0_42660,GO:0055085
Lsat_1_v5_gn_0_42720,GO:0005515
Lsat_1_v5_gn_0_42720,GO:0008270
Lsat_1_v5_gn_0_4280,GO:0005515
Lsat_1_v5_gn_0_4280,GO:0008270
Lsat_1_v5_gn_0_4301,GO:0000151
Lsat_1_v5_gn_0_4301,GO:0004842
Lsat_1_v5_gn_0_4301,GO:0016567
Lsat_1_v5_gn_0_43060,GO:0005515
Lsat_1_v5_gn_0_43060,GO:0008270
Lsat_1_v5_gn_0_43220,GO:0003700
Lsat_1_v5_gn_0_43220,GO:0006355
Lsat_1_v5_gn_0_43360,GO:0005524
Lsat_1_v5_gn_0_43360,GO:0015991
Lsat_1_v5_gn_0_43360,GO:0015992
Lsat_1_v5_gn_0_43360,GO:0016820
Lsat_1_v5_gn_0_43360,GO:0033178
Lsat_1_v5_gn_0_43360,GO:0046034
Lsat_1_v5_gn_0_43420,GO:0006952
Lsat_1_v5_gn_0_43420,GO:0043531
Lsat_1_v5_gn_0_43680,GO:0004553
Lsat_1_v5_gn_0_43680,GO:0005975
Lsat_1_v5_gn_0_43840,GO:0005515
Lsat_1_v5_gn_0_43840,GO:0006952
Lsat_1_v5_gn_0_43840,GO:0007165
Lsat_1_v5_gn_0_43840,GO:0043531
Lsat_1_v5_gn_0_43961,GO:0004616
Lsat_1_v5_gn_0_43961,GO:0006098
Lsat_1_v5_gn_0_43961,GO:0050661
Lsat_1_v5_gn_0_43961,GO:0055114
Lsat_1_v5_gn_0_43980,GO:0000105
Lsat_1_v5_gn_0_43980,GO:0004399
Lsat_1_v5_gn_0_43980,GO:0008270
Lsat_1_v5_gn_0_43980,GO:0051287
Lsat_1_v5_gn_0_43980,GO:0055114
Lsat_1_v5_gn_0_44000,GO:0000105
Lsat_1_v5_gn_0_441,GO:0000166
Lsat_1_v5_gn_0_441,GO:0005524
Lsat_1_v5_gn_0_441,GO:0016887
Lsat_1_v5_gn_0_441,GO:0017111
Lsat_1_v5_gn_0_44201,GO:0008152
Lsat_1_v5_gn_0_44201,GO:0010333
Lsat_1_v5_gn_0_44201,GO:0016829
Lsat_1_v5_gn_0_44280,GO:0006071
Lsat_1_v5_gn_0_44280,GO:0008889
Lsat_1_v5_gn_0_44301,GO:0004672
Lsat_1_v5_gn_0_44301,GO:0005524
Lsat_1_v5_gn_0_44301,GO:0006468
Lsat_1_v5_gn_0_44320,GO:0009055
Lsat_1_v5_gn_0_44320,GO:0015035
Lsat_1_v5_gn_0_44320,GO:0045454
Lsat_1_v5_gn_0_44341,GO:0005634
Lsat_1_v5_gn_0_44400,GO:0009055
Lsat_1_v5_gn_0_44400,GO:0016020
Lsat_1_v5_gn_0_44400,GO:0016491
Lsat_1_v5_gn_0_44400,GO:0022904
Lsat_1_v5_gn_0_44440,GO:0055085
Lsat_1_v5_gn_0_44621,GO:0016491
Lsat_1_v5_gn_0_44621,GO:0055114
Lsat_1_v5_gn_0_44640,GO:0005643
Lsat_1_v5_gn_0_44640,GO:0006886
Lsat_1_v5_gn_0_44640,GO:0006913
Lsat_1_v5_gn_0_44640,GO:0008565
Lsat_1_v5_gn_0_44741,GO:0008270
Lsat_1_v5_gn_0_44741,GO:0016491
Lsat_1_v5_gn_0_44741,GO:0055114
Lsat_1_v5_gn_0_45000,GO:0004185
Lsat_1_v5_gn_0_45000,GO:0006508
Lsat_1_v5_gn_0_45100,GO:0005515
Lsat_1_v5_gn_0_45160,GO:0004672
Lsat_1_v5_gn_0_45160,GO:0005524
Lsat_1_v5_gn_0_45160,GO:0006468
Lsat_1_v5_gn_0_45201,GO:0005515
Lsat_1_v5_gn_0_45261,GO:0000151
Lsat_1_v5_gn_0_45261,GO:0006511
Lsat_1_v5_gn_0_45261,GO:0016567
Lsat_1_v5_gn_0_45261,GO:0034450
Lsat_1_v5_gn_0_45340,GO:0055085
Lsat_1_v5_gn_0_45360,GO:0003700
Lsat_1_v5_gn_0_45360,GO:0006355
Lsat_1_v5_gn_0_45360,GO:0043565
Lsat_1_v5_gn_0_45521,GO:0008270
Lsat_1_v5_gn_0_45640,GO:0003677
Lsat_1_v5_gn_0_45640,GO:0006355
Lsat_1_v5_gn_0_45760,GO:0005524
Lsat_1_v5_gn_0_45760,GO:0035299
Lsat_1_v5_gn_0_45781,GO:0005525
Lsat_1_v5_gn_0_45781,GO:0007264
Lsat_1_v5_gn_0_45820,GO:0004601
Lsat_1_v5_gn_0_45820,GO:0006979
Lsat_1_v5_gn_0_45820,GO:0020037
Lsat_1_v5_gn_0_45820,GO:0055114
Lsat_1_v5_gn_0_45880,GO:0008375
Lsat_1_v5_gn_0_45880,GO:0016020
Lsat_1_v5_gn_0_45961,GO:0016787
Lsat_1_v5_gn_0_46020,GO:0000175
Lsat_1_v5_gn_0_46020,GO:0003723
Lsat_1_v5_gn_0_46020,GO:0004654
Lsat_1_v5_gn_0_46020,GO:0006396
Lsat_1_v5_gn_0_46020,GO:0006402
Lsat_1_v5_gn_0_46101,GO:0005515
Lsat_1_v5_gn_0_46101,GO:0008299
Lsat_1_v5_gn_0_46101,GO:0030604
Lsat_1_v5_gn_0_46101,GO:0046872
Lsat_1_v5_gn_0_46101,GO:0055114
Lsat_1_v5_gn_0_46101,GO:0070402
Lsat_1_v5_gn_0_46160,GO:0004857
Lsat_1_v5_gn_0_46160,GO:0005618
Lsat_1_v5_gn_0_46160,GO:0030599
Lsat_1_v5_gn_0_46160,GO:0042545
Lsat_1_v5_gn_0_46180,GO:0009116
Lsat_1_v5_gn_0_46200,GO:0000105
Lsat_1_v5_gn_0_46200,GO:0004399
Lsat_1_v5_gn_0_46200,GO:0008270
Lsat_1_v5_gn_0_46200,GO:0051287
Lsat_1_v5_gn_0_46200,GO:0055114
Lsat_1_v5_gn_0_46221,GO:0009772
Lsat_1_v5_gn_0_46221,GO:0019684
Lsat_1_v5_gn_0_46221,GO:0045156
Lsat_1_v5_gn_0_46260,GO:0003735
Lsat_1_v5_gn_0_46260,GO:0005622
Lsat_1_v5_gn_0_46260,GO:0005840
Lsat_1_v5_gn_0_46260,GO:0006412
Lsat_1_v5_gn_0_46281,GO:0004097
Lsat_1_v5_gn_0_46281,GO:0008152
Lsat_1_v5_gn_0_46281,GO:0016491
Lsat_1_v5_gn_0_46281,GO:0055114
Lsat_1_v5_gn_0_46340,GO:0003824
Lsat_1_v5_gn_0_46340,GO:0055114
Lsat_1_v5_gn_0_46400,GO:0016020
Lsat_1_v5_gn_0_46421,GO:0015079
Lsat_1_v5_gn_0_46421,GO:0016020
Lsat_1_v5_gn_0_46421,GO:0071805
Lsat_1_v5_gn_0_46480,GO:0004672
Lsat_1_v5_gn_0_46480,GO:0006468
Lsat_1_v5_gn_0_46500,GO:0004672
Lsat_1_v5_gn_0_46500,GO:0004674
Lsat_1_v5_gn_0_46500,GO:0006468
Lsat_1_v5_gn_0_46600,GO:0003735
Lsat_1_v5_gn_0_46600,GO:0005622
Lsat_1_v5_gn_0_46600,GO:0005840
Lsat_1_v5_gn_0_46600,GO:0006412
Lsat_1_v5_gn_0_46600,GO:0015935
Lsat_1_v5_gn_0_46640,GO:0009116
Lsat_1_v5_gn_0_46700,GO:0003824
Lsat_1_v5_gn_0_46700,GO:0008152
Lsat_1_v5_gn_0_4681,GO:0005515
Lsat_1_v5_gn_0_4681,GO:0008270
Lsat_1_v5_gn_0_4721,GO:0004417
Lsat_1_v5_gn_0_4721,GO:0009228
Lsat_1_v5_gn_0_47220,GO:0005215
Lsat_1_v5_gn_0_47220,GO:0006810
Lsat_1_v5_gn_0_47220,GO:0016020
Lsat_1_v5_gn_0_47220,GO:0055085
Lsat_1_v5_gn_0_47300,GO:0003830
Lsat_1_v5_gn_0_47300,GO:0006487
Lsat_1_v5_gn_0_47300,GO:0016020
Lsat_1_v5_gn_0_47341,GO:0003723
Lsat_1_v5_gn_0_47481,GO:0004070
Lsat_1_v5_gn_0_47481,GO:0006207
Lsat_1_v5_gn_0_47481,GO:0006520
Lsat_1_v5_gn_0_47481,GO:0016597
Lsat_1_v5_gn_0_47481,GO:0016743
Lsat_1_v5_gn_0_47540,GO:0004345
Lsat_1_v5_gn_0_47540,GO:0006006
Lsat_1_v5_gn_0_47540,GO:0050661
Lsat_1_v5_gn_0_47540,GO:0055114
Lsat_1_v5_gn_0_47681,GO:0005515
Lsat_1_v5_gn_0_47721,GO:0016021
Lsat_1_v5_gn_0_47721,GO:0042765
Lsat_1_v5_gn_0_47760,GO:0016651
Lsat_1_v5_gn_0_47760,GO:0051539
Lsat_1_v5_gn_0_47760,GO:0055114
Lsat_1_v5_gn_0_4801,GO:0004672
Lsat_1_v5_gn_0_4801,GO:0005524
Lsat_1_v5_gn_0_4801,GO:0006468
Lsat_1_v5_gn_0_4860,GO:0016787
Lsat_1_v5_gn_0_4920,GO:0003735
Lsat_1_v5_gn_0_4920,GO:0005622
Lsat_1_v5_gn_0_4920,GO:0005840
Lsat_1_v5_gn_0_4920,GO:0006412
Lsat_1_v5_gn_0_4941,GO:0005524
Lsat_1_v5_gn_0_4941,GO:0006139
Lsat_1_v5_gn_0_4941,GO:0019205
Lsat_1_v5_gn_0_4961,GO:0003924
Lsat_1_v5_gn_0_4961,GO:0005525
Lsat_1_v5_gn_0_4981,GO:0004470
Lsat_1_v5_gn_0_4981,GO:0006108
Lsat_1_v5_gn_0_4981,GO:0016616
Lsat_1_v5_gn_0_4981,GO:0016619
Lsat_1_v5_gn_0_4981,GO:0051287
Lsat_1_v5_gn_0_4981,GO:0055114
Lsat_1_v5_gn_0_501,GO:0005515
Lsat_1_v5_gn_0_501,GO:0005634
Lsat_1_v5_gn_0_5121,GO:0003924
Lsat_1_v5_gn_0_5121,GO:0005525
Lsat_1_v5_gn_0_5121,GO:0005622
Lsat_1_v5_gn_0_5121,GO:0006184
Lsat_1_v5_gn_0_5121,GO:0006886
Lsat_1_v5_gn_0_5121,GO:0006913
Lsat_1_v5_gn_0_5121,GO:0007165
Lsat_1_v5_gn_0_5121,GO:0007264
Lsat_1_v5_gn_0_5121,GO:0015031
Lsat_1_v5_gn_0_5121,GO:0016020
Lsat_1_v5_gn_0_5321,GO:0008121
Lsat_1_v5_gn_0_5321,GO:0009496
Lsat_1_v5_gn_0_5321,GO:0016020
Lsat_1_v5_gn_0_5321,GO:0016491
Lsat_1_v5_gn_0_5321,GO:0016679
Lsat_1_v5_gn_0_5321,GO:0042651
Lsat_1_v5_gn_0_5321,GO:0051537
Lsat_1_v5_gn_0_5321,GO:0055114
Lsat_1_v5_gn_0_5341,GO:0004221
Lsat_1_v5_gn_0_5341,GO:0005515
Lsat_1_v5_gn_0_5341,GO:0006511
Lsat_1_v5_gn_0_5341,GO:0008270
Lsat_1_v5_gn_0_5460,GO:0006886
Lsat_1_v5_gn_0_5460,GO:0016192
Lsat_1_v5_gn_0_5501,GO:0005622
Lsat_1_v5_gn_0_5501,GO:0008270
